Data:float
"-0.17567765712738037"
"-0.1442490816116333"
"-0.11523809283971786"
"-0.09025640785694122"
"-0.07010988891124725"
"-0.055604394525289536"
"-0.04593406617641449"
"-0.042710620909929276"
"-0.04029303789138794"
"-0.04109890013933182"
"-0.04754578694701195"
"-0.0531868115067482"
"-0.06124541908502579"
"-0.0684981644153595"
"-0.07655677199363708"
"-0.07736263424158096"
"-0.07816849648952484"
"-0.07413919270038605"
"-0.06124541908502579"
"-0.043516483157873154"
"-0.016117215156555176"
"0.016117215156555176"
"0.05882783606648445"
"0.10717948526144028"
"0.16439560055732727"
"0.2280586063861847"
"0.2997802197933197"
"0.37794870138168335"
"0.46175822615623474"
"0.5447618961334229"
"0.6334065794944763"
"0.7220512628555298"
"0.8147252798080444"
"0.9033699631690979"
"0.9879853129386902"
"1.0669597387313843"
"1.1435164213180542"
"1.2087911367416382"
"1.2684248685836792"
"1.3183882236480713"
"1.3594871759414673"
"1.3917216062545776"
"1.4094505310058594"
"1.4207326173782349"
"1.4207326173782349"
"1.4094505310058594"
"1.3917216062545776"
"1.3635164499282837"
"1.3328937292099"
"1.2926007509231567"
"1.2515017986297607"
"1.205567717552185"
"1.1604394912719727"
"1.1112819910049438"
"1.0645420551300049"
"1.025054931640625"
"0.9847618937492371"
"0.946886420249939"
"0.9186813235282898"
"0.8953113555908203"
"0.8703296780586243"
"0.8558241724967957"
"0.8429303765296936"
"0.8332600593566895"
"0.8300366401672363"
"0.828424870967865"
"0.829230785369873"
"0.8316483497619629"
"0.8364834785461426"
"0.8380952477455139"
"0.841318666934967"
"0.8372893929481506"
"0.8332600593566895"
"0.8252014517784119"
"0.8123076558113098"
"0.7889376878738403"
"0.763150155544281"
"0.7293040156364441"
"0.6898168325424194"
"0.6430768966674805"
"0.5915018320083618"
"0.5318681001663208"
"0.46981683373451233"
"0.4029304087162018"
"0.3344322144985199"
"0.26673993468284607"
"0.19824175536632538"
"0.1289377212524414"
"0.06366300582885742"
"0.00483516464009881"
"-0.05157509073615074"
"-0.10073260217905045"
"-0.1410256326198578"
"-0.17406593263149261"
"-0.19582417607307434"
"-0.20952381193637848"
"-0.21435897052288055"
"-0.21032966673374176"
"-0.1934065967798233"
"-0.16842490434646606"
"-0.13780219852924347"
"-0.09750915318727493"
"-0.05076922848820686"
"-0.002417582320049405"
"0.05076922848820686"
"0.10556776076555252"
"0.16439560055732727"
"0.21838827431201935"
"0.2691574990749359"
"0.3191208839416504"
"0.3642490804195404"
"0.40454211831092834"
"0.4359706938266754"
"0.46095237135887146"
"0.47626373171806335"
"0.4867399334907532"
"0.48835164308547974"
"0.4819047451019287"
"0.46820512413978577"
"0.4472527503967285"
"0.41904762387275696"
"0.3876190483570099"
"0.35457876324653625"
"0.31670328974723816"
"0.27479854226112366"
"0.24014651775360107"
"0.19904761016368866"
"0.163589745759964"
"0.12813186645507812"
"0.09912087768316269"
"0.07172161340713501"
"0.05076922848820686"
"0.03304029256105423"
"0.020952381193637848"
"0.016117215156555176"
"0.012893772684037685"
"0.014505494385957718"
"0.017728937789797783"
"0.02578754536807537"
"0.03304029256105423"
"0.0378754585981369"
"0.04673992469906807"
"0.049963369965553284"
"0.05076922848820686"
"0.04754578694701195"
"0.03948717936873436"
"0.024175824597477913"
"0.0032234431710094213"
"-0.029010988771915436"
"-0.06688644737005234"
"-0.11604395508766174"
"-0.16761904954910278"
"-0.22886446118354797"
"-0.29816848039627075"
"-0.372307687997818"
"-0.45450547337532043"
"-0.5399267077445984"
"-0.6269596815109253"
"-0.716410219669342"
"-0.8066666722297668"
