Sample:float;Data:float;Data2:float
"83.33333333333334";"2047.0";"1728.0"
"83.3984375";"2048.0";"1747.0"
"83.46354166666667";"2048.0";"1762.0"
"83.52864583333334";"2047.0";"1777.0"
"83.59375";"2046.0";"1789.0"
"83.65885416666667";"2046.0";"1805.0"
"83.72395833333334";"2047.0";"1817.0"
"83.7890625";"2047.0";"1831.0"
"83.85416666666667";"2046.0";"1843.0"
"83.91927083333334";"2045.0";"1862.0"
"83.984375";"2047.0";"1860.0"
"84.04947916666667";"2046.0";"1897.0"
"84.11458333333334";"2048.0";"1896.0"
"84.1796875";"2046.0";"1910.0"
"84.24479166666667";"2046.0";"1924.0"
"84.30989583333334";"2048.0";"1938.0"
"84.375";"2046.0";"1955.0"
"84.44010416666667";"2048.0";"1973.0"
"84.50520833333334";"2046.0";"1984.0"
"84.5703125";"2043.0";"2017.0"
"84.63541666666667";"2047.0";"2004.0"
"84.70052083333334";"2048.0";"2033.0"
"84.765625";"2047.0";"2052.0"
"84.83072916666667";"2046.0";"2080.0"
"84.89583333333334";"2048.0";"2070.0"
"84.9609375";"2046.0";"2091.0"
"85.02604166666667";"2047.0";"2106.0"
"85.09114583333334";"2046.0";"2121.0"
"85.15625";"2047.0";"2135.0"
"85.22135416666667";"2047.0";"2148.0"
"85.28645833333334";"2046.0";"2160.0"
"85.3515625";"2044.0";"2187.0"
"85.41666666666667";"2047.0";"2181.0"
"85.48177083333334";"2047.0";"2211.0"
"85.546875";"2043.0";"2229.0"
"85.61197916666667";"2047.0";"2233.0"
"85.67708333333334";"2046.0";"2246.0"
"85.7421875";"2046.0";"2259.0"
"85.80729166666667";"2047.0";"2271.0"
"85.87239583333334";"2047.0";"2284.0"
"85.9375";"2047.0";"2297.0"
"86.00260416666667";"2046.0";"2308.0"
"86.06770833333334";"2046.0";"2326.0"
"86.1328125";"2046.0";"2334.0"
"86.19791666666667";"2049.0";"2322.0"
"86.26302083333334";"2047.0";"2344.0"
"86.328125";"2044.0";"2365.0"
"86.39322916666667";"2047.0";"2366.0"
"86.45833333333334";"2047.0";"2373.0"
"86.5234375";"2045.0";"2385.0"
"86.58854166666667";"2045.0";"2395.0"
"86.65364583333334";"2047.0";"2403.0"
"86.71875";"2046.0";"2407.0"
"86.78385416666667";"2047.0";"2414.0"
"86.84895833333334";"2047.0";"2420.0"
"86.9140625";"2047.0";"2427.0"
"86.97916666666667";"2047.0";"2438.0"
"87.04427083333334";"2046.0";"2443.0"
"87.109375";"2046.0";"2453.0"
"87.17447916666667";"2047.0";"2447.0"
"87.23958333333334";"2046.0";"2470.0"
"87.3046875";"2046.0";"2478.0"
"87.36979166666667";"2047.0";"2487.0"
"87.43489583333334";"2046.0";"2493.0"
"87.5";"2047.0";"2499.0"
"87.56510416666667";"2046.0";"2504.0"
"87.63020833333334";"2047.0";"2511.0"
"87.6953125";"2047.0";"2515.0"
"87.76041666666667";"2046.0";"2505.0"
"87.82552083333334";"2047.0";"2515.0"
"87.890625";"2046.0";"2532.0"
"87.95572916666667";"2047.0";"2539.0"
"88.02083333333334";"2045.0";"2548.0"
"88.0859375";"2047.0";"2547.0"
"88.15104166666667";"2046.0";"2554.0"
"88.21614583333334";"2047.0";"2559.0"
"88.28125";"2047.0";"2566.0"
"88.34635416666667";"2047.0";"2569.0"
"88.41145833333334";"2045.0";"2577.0"
"88.4765625";"2046.0";"2565.0"
"88.54166666666667";"2012.0";"2581.0"
"88.60677083333334";"1974.0";"2568.0"
"88.671875";"1954.0";"2573.0"
"88.73697916666667";"1947.0";"2575.0"
"88.80208333333334";"1943.0";"2575.0"
"88.8671875";"1936.0";"2565.0"
"88.93229166666667";"1932.0";"2577.0"
"88.99739583333334";"1929.0";"2582.0"
"89.0625";"1932.0";"2574.0"
"89.12760416666667";"1936.0";"2578.0"
"89.19270833333334";"1945.0";"2574.0"
"89.2578125";"1958.0";"2571.0"
"89.32291666666667";"1967.0";"2566.0"
"89.38802083333334";"1972.0";"2562.0"
"89.453125";"1977.0";"2569.0"
"89.51822916666667";"1981.0";"2546.0"
"89.58333333333334";"1982.0";"2551.0"
"89.6484375";"1991.0";"2542.0"
"89.71354166666667";"1997.0";"2536.0"
"89.77864583333334";"2003.0";"2527.0"
"89.84375";"2009.0";"2519.0"
"89.90885416666667";"2011.0";"2512.0"
"89.97395833333334";"2013.0";"2505.0"
"90.0390625";"2015.0";"2496.0"
"90.10416666666667";"2016.0";"2496.0"
"90.16927083333334";"2018.0";"2476.0"
"90.234375";"2018.0";"2472.0"
"90.29947916666667";"2020.0";"2461.0"
"90.36458333333334";"2022.0";"2458.0"
"90.4296875";"2023.0";"2450.0"
"90.49479166666667";"2023.0";"2444.0"
"90.55989583333334";"2023.0";"2437.0"
"90.625";"2024.0";"2431.0"
"90.69010416666667";"2024.0";"2424.0"
"90.75520833333334";"2026.0";"2411.0"
"90.8203125";"2026.0";"2411.0"
"90.88541666666667";"2028.0";"2405.0"
"90.95052083333334";"2029.0";"2394.0"
"91.015625";"2028.0";"2386.0"
"91.08072916666667";"2029.0";"2391.0"
"91.14583333333334";"2031.0";"2377.0"
"91.2109375";"2032.0";"2368.0"
"91.27604166666667";"2037.0";"2359.0"
"91.34114583333334";"2040.0";"2353.0"
"91.40625";"2042.0";"2346.0"
"91.47135416666667";"2044.0";"2336.0"
"91.53645833333334";"2046.0";"2322.0"
"91.6015625";"2045.0";"2314.0"
"91.66666666666667";"2048.0";"2288.0"
"91.73177083333334";"2046.0";"2286.0"
"91.796875";"2046.0";"2268.0"
"91.86197916666667";"2047.0";"2250.0"
"91.92708333333334";"2047.0";"2240.0"
"91.9921875";"2046.0";"2226.0"
"92.05729166666667";"2045.0";"2214.0"
"92.12239583333334";"2045.0";"2200.0"
"92.1875";"2045.0";"2185.0"
"92.25260416666667";"2046.0";"2172.0"
"92.31770833333334";"2046.0";"2157.0"
"92.3828125";"2046.0";"2155.0"
"92.44791666666667";"2046.0";"2133.0"
"92.51302083333334";"2045.0";"2119.0"
"92.578125";"2045.0";"2110.0"
"92.64322916666667";"2045.0";"2091.0"
"92.70833333333334";"2046.0";"2076.0"
"92.7734375";"2046.0";"2058.0"
"92.83854166666667";"2046.0";"2045.0"
"92.90364583333334";"2046.0";"2029.0"
"92.96875";"2046.0";"2015.0"
"93.03385416666667";"2045.0";"1999.0"
"93.09895833333334";"2045.0";"1982.0"
"93.1640625";"2046.0";"1978.0"
"93.22916666666667";"2047.0";"1948.0"
"93.29427083333334";"2045.0";"1946.0"
"93.359375";"2045.0";"1912.0"
"93.42447916666667";"2045.0";"1907.0"
"93.48958333333334";"2047.0";"1897.0"
"93.5546875";"2045.0";"1883.0"
"93.61979166666667";"2046.0";"1869.0"
"93.68489583333334";"2046.0";"1854.0"
"93.75";"2048.0";"1841.0"
"93.81510416666667";"2046.0";"1824.0"
"93.88020833333334";"2046.0";"1810.0"
"93.9453125";"2047.0";"1800.0"
"94.01041666666667";"2046.0";"1781.0"
"94.07552083333334";"2045.0";"1769.0"
"94.140625";"2045.0";"1764.0"
"94.20572916666667";"2046.0";"1739.0"
"94.27083333333334";"2046.0";"1733.0"
"94.3359375";"2047.0";"1724.0"
"94.40104166666667";"2047.0";"1711.0"
"94.46614583333334";"2046.0";"1695.0"
"94.53125";"2046.0";"1692.0"
"94.59635416666667";"2047.0";"1687.0"
"94.66145833333334";"2047.0";"1676.0"
"94.7265625";"2047.0";"1667.0"
"94.79166666666667";"2047.0";"1659.0"
"94.85677083333334";"2046.0";"1643.0"
"94.921875";"2046.0";"1635.0"
"94.98697916666667";"2046.0";"1635.0"
"95.05208333333334";"2045.0";"1621.0"
"95.1171875";"2046.0";"1615.0"
"95.18229166666667";"2046.0";"1609.0"
"95.24739583333334";"2046.0";"1603.0"
"95.3125";"2046.0";"1599.0"
"95.37760416666667";"2047.0";"1589.0"
"95.44270833333334";"2046.0";"1583.0"
"95.5078125";"2048.0";"1566.0"
"95.57291666666667";"2045.0";"1564.0"
"95.63802083333334";"2047.0";"1547.0"
"95.703125";"2047.0";"1549.0"
"95.76822916666667";"2047.0";"1543.0"
"95.83333333333334";"2046.0";"1546.0"
"95.8984375";"2046.0";"1526.0"
"95.96354166666667";"2047.0";"1523.0"
"96.02864583333334";"2046.0";"1517.0"
"96.09375";"2046.0";"1512.0"
"96.15885416666667";"2046.0";"1507.0"
"96.22395833333334";"2046.0";"1504.0"
"96.2890625";"2047.0";"1489.0"
"96.35416666666667";"2045.0";"1490.0"
"96.41927083333334";"2047.0";"1488.0"
"96.484375";"2046.0";"1475.0"
"96.54947916666667";"2046.0";"1474.0"
"96.61458333333334";"2047.0";"1470.0"
"96.6796875";"2047.0";"1463.0"
"96.74479166666667";"2047.0";"1459.0"
"96.80989583333334";"2046.0";"1458.0"
"96.875";"2084.0";"1467.0"
"96.94010416666667";"2122.0";"1462.0"
"97.00520833333334";"2140.0";"1453.0"
"97.0703125";"2148.0";"1449.0"
"97.13541666666667";"2152.0";"1455.0"
"97.20052083333334";"2154.0";"1459.0"
"97.265625";"2157.0";"1457.0"
"97.33072916666667";"2160.0";"1457.0"
"97.39583333333334";"2161.0";"1457.0"
"97.4609375";"2157.0";"1454.0"
"97.52604166666667";"2147.0";"1460.0"
"97.59114583333334";"2136.0";"1460.0"
"97.65625";"2126.0";"1471.0"
"97.72135416666667";"2120.0";"1470.0"
"97.78645833333334";"2116.0";"1474.0"
"97.8515625";"2113.0";"1477.0"
"97.91666666666667";"2108.0";"1490.0"
"97.98177083333334";"2103.0";"1494.0"
"98.046875";"2095.0";"1494.0"
"98.11197916666667";"2088.0";"1509.0"
"98.17708333333334";"2083.0";"1517.0"
"98.2421875";"2080.0";"1521.0"
"98.30729166666667";"2078.0";"1528.0"
"98.37239583333334";"2078.0";"1535.0"
"98.4375";"2076.0";"1544.0"
"98.50260416666667";"2074.0";"1549.0"
"98.56770833333334";"2074.0";"1556.0"
"98.6328125";"2073.0";"1563.0"
"98.69791666666667";"2071.0";"1573.0"
"98.76302083333334";"2069.0";"1582.0"
"98.828125";"2070.0";"1591.0"
"98.89322916666667";"2069.0";"1585.0"
"98.95833333333334";"2067.0";"1604.0"
"99.0234375";"2067.0";"1611.0"
"99.08854166666667";"2067.0";"1617.0"
"99.15364583333334";"2066.0";"1623.0"
"99.21875";"2064.0";"1631.0"
"99.28385416666667";"2065.0";"1639.0"
"99.34895833333334";"2064.0";"1643.0"
"99.4140625";"2062.0";"1662.0"
"99.47916666666667";"2062.0";"1646.0"
"99.54427083333334";"2060.0";"1675.0"
"99.609375";"2058.0";"1672.0"
"99.67447916666667";"2052.0";"1680.0"
"99.73958333333334";"2050.0";"1689.0"
"99.8046875";"2049.0";"1696.0"
"99.86979166666667";"2048.0";"1709.0"
"99.93489583333334";"2047.0";"1721.0"
