Sample:float;Data:float;Data2:float
"13.346354166666668";"3331.0";"1514.0"
"13.411458333333334";"3386.0";"1519.0"
"13.476562500000002";"3441.0";"1497.0"
"13.541666666666668";"3492.0";"1498.0"
"13.606770833333334";"3543.0";"1497.0"
"13.671875000000002";"3598.0";"1488.0"
"13.736979166666668";"3653.0";"1501.0"
"13.802083333333334";"3708.0";"1482.0"
"13.867187500000002";"3757.0";"1479.0"
"13.932291666666668";"3799.0";"1479.0"
"13.997395833333334";"3837.0";"1480.0"
"14.062500000000002";"3876.0";"1479.0"
"14.127604166666668";"3917.0";"1478.0"
"14.192708333333334";"3956.0";"1485.0"
"14.257812500000002";"3994.0";"1471.0"
"14.322916666666668";"4016.0";"1490.0"
"14.388020833333334";"4031.0";"1463.0"
"14.453125000000002";"4037.0";"1473.0"
"14.518229166666668";"4041.0";"1475.0"
"14.583333333333334";"4044.0";"1475.0"
"14.648437500000002";"4045.0";"1476.0"
"14.713541666666668";"4045.0";"1479.0"
"14.778645833333334";"4045.0";"1484.0"
"14.843750000000002";"4046.0";"1488.0"
"14.908854166666668";"4047.0";"1493.0"
"14.973958333333334";"4046.0";"1504.0"
"15.039062500000002";"4047.0";"1500.0"
"15.104166666666668";"4046.0";"1505.0"
"15.169270833333334";"4047.0";"1517.0"
"15.234375000000002";"4046.0";"1512.0"
"15.299479166666668";"4047.0";"1528.0"
"15.364583333333334";"4046.0";"1538.0"
"15.429687500000002";"4046.0";"1545.0"
"15.494791666666668";"4046.0";"1551.0"
"15.559895833333334";"4047.0";"1557.0"
"15.625000000000002";"4047.0";"1561.0"
"15.690104166666668";"4047.0";"1574.0"
"15.755208333333334";"4048.0";"1581.0"
"15.820312500000002";"4047.0";"1589.0"
"15.885416666666668";"4048.0";"1595.0"
"15.950520833333334";"4046.0";"1600.0"
"16.015625";"4048.0";"1619.0"
"16.080729166666668";"4046.0";"1617.0"
"16.145833333333336";"4045.0";"1623.0"
"16.2109375";"4046.0";"1631.0"
"16.276041666666668";"4047.0";"1639.0"
"16.341145833333336";"4047.0";"1644.0"
"16.40625";"4047.0";"1650.0"
"16.471354166666668";"4047.0";"1659.0"
"16.536458333333336";"4046.0";"1662.0"
"16.6015625";"4046.0";"1668.0"
