Sample:float;Data:float;Data2:float
"0.0";"2409.0";"1785.0"
"0.06510416666666667";"2404.0";"1790.0"
"0.13020833333333334";"2394.0";"1807.0"
"0.1953125";"2388.0";"1824.0"
"0.2604166666666667";"2380.0";"1843.0"
"0.32552083333333337";"2372.0";"1854.0"
"0.390625";"2368.0";"1861.0"
"0.4557291666666667";"2364.0";"1875.0"
"0.5208333333333334";"2357.0";"1890.0"
"0.5859375";"2348.0";"1905.0"
"0.6510416666666667";"2338.0";"1918.0"
"0.7161458333333334";"2330.0";"1932.0"
"0.78125";"2320.0";"1950.0"
"0.8463541666666667";"2312.0";"1952.0"
"0.9114583333333334";"2302.0";"1979.0"
"0.9765625000000001";"2294.0";"1993.0"
"1.0416666666666667";"2284.0";"2006.0"
"1.1067708333333335";"2270.0";"2033.0"
"1.171875";"2262.0";"2045.0"
"1.2369791666666667";"2256.0";"2047.0"
"1.3020833333333335";"2248.0";"2072.0"
"1.3671875";"2238.0";"2084.0"
"1.4322916666666667";"2228.0";"2097.0"
"1.4973958333333335";"2216.0";"2111.0"
"1.5625";"2206.0";"2125.0"
"1.6276041666666667";"2198.0";"2134.0"
"1.6927083333333335";"2186.0";"2157.0"
"1.7578125000000002";"2176.0";"2167.0"
"1.8229166666666667";"2168.0";"2171.0"
"1.8880208333333335";"2152.0";"2201.0"
"1.9531250000000002";"2141.0";"2212.0"
"2.018229166666667";"2130.0";"2223.0"
"2.0833333333333335";"2124.0";"2239.0"
"2.1484375";"2113.0";"2251.0"
"2.213541666666667";"2100.0";"2263.0"
"2.2786458333333335";"2086.0";"2276.0"
"2.34375";"2074.0";"2286.0"
"2.408854166666667";"2063.0";"2296.0"
"2.4739583333333335";"2054.0";"2304.0"
"2.5390625";"2050.0";"2319.0"
"2.604166666666667";"2046.0";"2312.0"
"2.6692708333333335";"2043.0";"2344.0"
"2.734375";"2044.0";"2332.0"
"2.799479166666667";"2043.0";"2347.0"
"2.8645833333333335";"2043.0";"2357.0"
"2.9296875";"2043.0";"2364.0"
"2.994791666666667";"2041.0";"2374.0"
"3.0598958333333335";"2036.0";"2384.0"
"3.125";"2031.0";"2388.0"
"3.190104166666667";"2022.0";"2399.0"
"3.2552083333333335";"2004.0";"2404.0"
"3.3203125000000004";"1993.0";"2423.0"
"3.385416666666667";"1982.0";"2411.0"
"3.4505208333333335";"1974.0";"2443.0"
"3.5156250000000004";"1969.0";"2436.0"
"3.580729166666667";"1961.0";"2447.0"
"3.6458333333333335";"1948.0";"2454.0"
"3.7109375000000004";"1936.0";"2460.0"
"3.776041666666667";"1924.0";"2470.0"
"3.8411458333333335";"1915.0";"2476.0"
"3.9062500000000004";"1910.0";"2472.0"
"3.971354166666667";"1902.0";"2492.0"
"4.036458333333334";"1892.0";"2495.0"
"4.1015625";"1880.0";"2496.0"
"4.166666666666667";"1869.0";"2504.0"
"4.231770833333334";"1861.0";"2531.0"
"4.296875";"1853.0";"2505.0"
"4.361979166666667";"1844.0";"2520.0"
"4.427083333333334";"1836.0";"2530.0"
"4.4921875";"1823.0";"2534.0"
"4.557291666666667";"1813.0";"2540.0"
"4.622395833333334";"1803.0";"2545.0"
"4.6875";"1794.0";"2550.0"
"4.752604166666667";"1787.0";"2559.0"
"4.817708333333334";"1781.0";"2554.0"
"4.8828125";"1776.0";"2548.0"
"4.947916666666667";"1766.0";"2564.0"
"5.013020833333334";"1758.0";"2559.0"
"5.078125";"1752.0";"2561.0"
"5.143229166666667";"1747.0";"2561.0"
"5.208333333333334";"1739.0";"2561.0"
"5.2734375";"1728.0";"2561.0"
"5.338541666666667";"1723.0";"2568.0"
"5.403645833333334";"1718.0";"2556.0"
"5.46875";"1707.0";"2563.0"
"5.533854166666667";"1701.0";"2566.0"
"5.598958333333334";"1697.0";"2565.0"
"5.6640625";"1691.0";"2562.0"
"5.729166666666667";"1681.0";"2558.0"
"5.794270833333334";"1675.0";"2553.0"
"5.859375";"1677.0";"2554.0"
"5.924479166666667";"1673.0";"2538.0"
"5.989583333333334";"1673.0";"2539.0"
"6.0546875";"1669.0";"2531.0"
"6.119791666666667";"1662.0";"2527.0"
"6.184895833333334";"1662.0";"2520.0"
"6.25";"1659.0";"2511.0"
"6.315104166666667";"1660.0";"2506.0"
"6.380208333333334";"1660.0";"2500.0"
"6.445312500000001";"1660.0";"2485.0"
"6.510416666666667";"1655.0";"2499.0"
"6.575520833333334";"1655.0";"2457.0"
"6.640625000000001";"1653.0";"2470.0"
"6.705729166666667";"1657.0";"2461.0"
"6.770833333333334";"1658.0";"2453.0"
"6.835937500000001";"1656.0";"2445.0"
"6.901041666666667";"1657.0";"2439.0"
"6.966145833333334";"1656.0";"2432.0"
"7.031250000000001";"1656.0";"2429.0"
"7.096354166666667";"1653.0";"2411.0"
"7.161458333333334";"1654.0";"2411.0"
"7.226562500000001";"1656.0";"2411.0"
"7.291666666666667";"1654.0";"2411.0"
"7.356770833333334";"1655.0";"2388.0"
"7.421875000000001";"1654.0";"2391.0"
"7.486979166666667";"1657.0";"2377.0"
"7.552083333333334";"1655.0";"2371.0"
"7.617187500000001";"1656.0";"2364.0"
"7.682291666666667";"1657.0";"2356.0"
"7.747395833333334";"1653.0";"2349.0"
"7.812500000000001";"1653.0";"2345.0"
"7.877604166666667";"1656.0";"2324.0"
"7.942708333333334";"1659.0";"2330.0"
"8.0078125";"1663.0";"2312.0"
"8.072916666666668";"1667.0";"2304.0"
"8.138020833333334";"1668.0";"2288.0"
"8.203125";"1669.0";"2272.0"
"8.268229166666668";"1676.0";"2257.0"
"8.333333333333334";"1685.0";"2240.0"
"8.3984375";"1693.0";"2228.0"
"8.463541666666668";"1699.0";"2215.0"
"8.528645833333334";"1705.0";"2200.0"
"8.59375";"1708.0";"2187.0"
"8.658854166666668";"1715.0";"2169.0"
"8.723958333333334";"1725.0";"2170.0"
"8.7890625";"1731.0";"2136.0"
"8.854166666666668";"1741.0";"2136.0"
"8.919270833333334";"1747.0";"2125.0"
"8.984375";"1756.0";"2108.0"
"9.049479166666668";"1764.0";"2093.0"
"9.114583333333334";"1771.0";"2079.0"
"9.1796875";"1779.0";"2065.0"
"9.244791666666668";"1789.0";"2049.0"
"9.309895833333334";"1800.0";"2033.0"
"9.375";"1808.0";"2016.0"
"9.440104166666668";"1815.0";"2002.0"
"9.505208333333334";"1824.0";"1987.0"
"9.5703125";"1833.0";"1972.0"
"9.635416666666668";"1846.0";"1952.0"
"9.700520833333334";"1859.0";"1944.0"
"9.765625";"1866.0";"1927.0"
"9.830729166666668";"1873.0";"1914.0"
"9.895833333333334";"1884.0";"1903.0"
"9.9609375";"1893.0";"1887.0"
"10.026041666666668";"1906.0";"1872.0"
"10.091145833333334";"1917.0";"1860.0"
"10.15625";"1928.0";"1844.0"
"10.221354166666668";"1937.0";"1835.0"
"10.286458333333334";"1946.0";"1810.0"
"10.3515625";"1956.0";"1813.0"
"10.416666666666668";"1969.0";"1782.0"
"10.481770833333334";"1987.0";"1775.0"
"10.546875";"1997.0";"1767.0"
"10.611979166666668";"2006.0";"1752.0"
"10.677083333333334";"2017.0";"1743.0"
"10.7421875";"2027.0";"1731.0"
"10.807291666666668";"2037.0";"1720.0"
"10.872395833333334";"2044.0";"1712.0"
"10.9375";"2045.0";"1697.0"
"11.002604166666668";"2047.0";"1712.0"
"11.067708333333334";"2050.0";"1679.0"
"11.1328125";"2050.0";"1679.0"
"11.197916666666668";"2049.0";"1667.0"
"11.263020833333334";"2050.0";"1659.0"
"11.328125";"2050.0";"1659.0"
"11.393229166666668";"2065.0";"1644.0"
"11.458333333333334";"2075.0";"1636.0"
"11.5234375";"2084.0";"1627.0"
"11.588541666666668";"2091.0";"1620.0"
"11.653645833333334";"2096.0";"1612.0"
"11.71875";"2106.0";"1601.0"
"11.783854166666668";"2115.0";"1606.0"
"11.848958333333334";"2127.0";"1569.0"
"11.9140625";"2135.0";"1584.0"
"11.979166666666668";"2149.0";"1574.0"
"12.044270833333334";"2158.0";"1561.0"
"12.109375";"2163.0";"1555.0"
"12.174479166666668";"2172.0";"1550.0"
"12.239583333333334";"2185.0";"1545.0"
"12.3046875";"2194.0";"1538.0"
"12.369791666666668";"2205.0";"1533.0"
"12.434895833333334";"2214.0";"1526.0"
"12.5";"2221.0";"1521.0"
"12.565104166666668";"2229.0";"1514.0"
"12.630208333333334";"2242.0";"1501.0"
"12.695312500000002";"2253.0";"1513.0"
"12.760416666666668";"2263.0";"1495.0"
"12.825520833333334";"2270.0";"1497.0"
"12.890625000000002";"2279.0";"1491.0"
"12.955729166666668";"2286.0";"1485.0"
"13.020833333333334";"2295.0";"1479.0"
"13.085937500000002";"2303.0";"1475.0"
"13.151041666666668";"2311.0";"1469.0"
"13.216145833333334";"2321.0";"1462.0"
"13.281250000000002";"2325.0";"1469.0"
"13.346354166666668";"2332.0";"1467.0"
"13.411458333333334";"2340.0";"1466.0"
"13.476562500000002";"2350.0";"1465.0"
"13.541666666666668";"2357.0";"1465.0"
"13.606770833333334";"2363.0";"1458.0"
"13.671875000000002";"2371.0";"1475.0"
"13.736979166666668";"2378.0";"1451.0"
"13.802083333333334";"2384.0";"1471.0"
"13.867187500000002";"2394.0";"1455.0"
"13.932291666666668";"2402.0";"1463.0"
"13.997395833333334";"2407.0";"1466.0"
"14.062500000000002";"2408.0";"1469.0"
"14.127604166666668";"2412.0";"1475.0"
"14.192708333333334";"2415.0";"1478.0"
"14.257812500000002";"2419.0";"1475.0"
"14.322916666666668";"2426.0";"1501.0"
"14.388020833333334";"2428.0";"1488.0"
"14.453125000000002";"2430.0";"1511.0"
"14.518229166666668";"2430.0";"1505.0"
"14.583333333333334";"2431.0";"1514.0"
"14.648437500000002";"2431.0";"1522.0"
"14.713541666666668";"2436.0";"1529.0"
"14.778645833333334";"2437.0";"1537.0"
"14.843750000000002";"2437.0";"1560.0"
"14.908854166666668";"2435.0";"1538.0"
"14.973958333333334";"2434.0";"1557.0"
"15.039062500000002";"2433.0";"1584.0"
"15.104166666666668";"2435.0";"1567.0"
"15.169270833333334";"2436.0";"1582.0"
"15.234375000000002";"2437.0";"1601.0"
"15.299479166666668";"2439.0";"1589.0"
"15.364583333333334";"2437.0";"1604.0"
"15.429687500000002";"2437.0";"1611.0"
"15.494791666666668";"2439.0";"1618.0"
"15.559895833333334";"2438.0";"1625.0"
"15.625000000000002";"2437.0";"1632.0"
"15.690104166666668";"2438.0";"1629.0"
"15.755208333333334";"2438.0";"1653.0"
"15.820312500000002";"2437.0";"1666.0"
"15.885416666666668";"2439.0";"1644.0"
