Sample:float;Data:float;Data2:float
"15.104166666666668";"2046.0";"1813.0"
"15.169270833333334";"2047.0";"1796.0"
"15.234375000000002";"2045.0";"1787.0"
"15.299479166666668";"2046.0";"1774.0"
"15.364583333333334";"2047.0";"1765.0"
"15.429687500000002";"2045.0";"1748.0"
"15.494791666666668";"2046.0";"1738.0"
"15.559895833333334";"2046.0";"1725.0"
"15.625000000000002";"2045.0";"1717.0"
"15.690104166666668";"2046.0";"1699.0"
"15.755208333333334";"2047.0";"1693.0"
"15.820312500000002";"2046.0";"1692.0"
"15.885416666666668";"2046.0";"1680.0"
"15.950520833333334";"2047.0";"1670.0"
"16.015625";"2046.0";"1658.0"
"16.080729166666668";"2045.0";"1649.0"
"16.145833333333336";"2045.0";"1652.0"
"16.2109375";"2047.0";"1619.0"
"16.276041666666668";"2045.0";"1634.0"
"16.341145833333336";"2047.0";"1610.0"
"16.40625";"2045.0";"1612.0"
"16.471354166666668";"2047.0";"1607.0"
"16.536458333333336";"2046.0";"1602.0"
"16.6015625";"2046.0";"1578.0"
