Sample:float;Data:float;Data2:float
"0.0";"2943.0";"1483.0"
"0.06510416666666667";"2970.0";"1483.0"
"0.13020833333333334";"2992.0";"1483.0"
"0.1953125";"3015.0";"1481.0"
"0.2604166666666667";"3041.0";"1481.0"
"0.32552083333333337";"3063.0";"1479.0"
"0.390625";"3085.0";"1484.0"
"0.4557291666666667";"3106.0";"1468.0"
"0.5208333333333334";"3125.0";"1478.0"
"0.5859375";"3146.0";"1479.0"
"0.6510416666666667";"3171.0";"1477.0"
"0.7161458333333334";"3195.0";"1475.0"
"0.78125";"3215.0";"1473.0"
"0.8463541666666667";"3233.0";"1472.0"
"0.9114583333333334";"3247.0";"1476.0"
"0.9765625000000001";"3261.0";"1481.0"
"1.0416666666666667";"3274.0";"1486.0"
"1.1067708333333335";"3284.0";"1493.0"
"1.171875";"3292.0";"1509.0"
"1.2369791666666667";"3305.0";"1495.0"
"1.3020833333333335";"3311.0";"1534.0"
"1.3671875";"3320.0";"1518.0"
"1.4322916666666667";"3326.0";"1526.0"
"1.4973958333333335";"3332.0";"1529.0"
"1.5625";"3333.0";"1538.0"
"1.6276041666666667";"3335.0";"1543.0"
"1.6927083333333335";"3338.0";"1551.0"
"1.7578125000000002";"3341.0";"1559.0"
"1.8229166666666667";"3343.0";"1564.0"
"1.8880208333333335";"3349.0";"1561.0"
"1.9531250000000002";"3353.0";"1583.0"
"2.018229166666667";"3354.0";"1579.0"
"2.0833333333333335";"3353.0";"1607.0"
"2.1484375";"3354.0";"1602.0"
"2.213541666666667";"3355.0";"1611.0"
"2.2786458333333335";"3353.0";"1615.0"
"2.34375";"3358.0";"1622.0"
"2.408854166666667";"3359.0";"1629.0"
"2.4739583333333335";"3356.0";"1636.0"
"2.5390625";"3357.0";"1639.0"
"2.604166666666667";"3357.0";"1649.0"
"2.6692708333333335";"3355.0";"1649.0"
"2.734375";"3360.0";"1664.0"
"2.799479166666667";"3361.0";"1658.0"
"2.8645833333333335";"3360.0";"1674.0"
"2.9296875";"3357.0";"1677.0"
"2.994791666666667";"3350.0";"1675.0"
"3.0598958333333335";"3347.0";"1700.0"
"3.125";"3340.0";"1704.0"
"3.190104166666667";"3334.0";"1713.0"
"3.2552083333333335";"3326.0";"1724.0"
"3.3203125000000004";"3317.0";"1734.0"
"3.385416666666667";"3301.0";"1748.0"
"3.4505208333333335";"3284.0";"1762.0"
"3.5156250000000004";"3268.0";"1772.0"
"3.580729166666667";"3248.0";"1800.0"
"3.6458333333333335";"3224.0";"1787.0"
"3.7109375000000004";"3205.0";"1822.0"
"3.776041666666667";"3184.0";"1835.0"
"3.8411458333333335";"3164.0";"1848.0"
"3.9062500000000004";"3141.0";"1858.0"
"3.971354166666667";"3124.0";"1872.0"
"4.036458333333334";"3106.0";"1882.0"
"4.1015625";"3085.0";"1896.0"
"4.166666666666667";"3060.0";"1909.0"
"4.231770833333334";"3037.0";"1923.0"
"4.296875";"3011.0";"1928.0"
"4.361979166666667";"2985.0";"1956.0"
"4.427083333333334";"2960.0";"1948.0"
"4.4921875";"2932.0";"1972.0"
"4.557291666666667";"2900.0";"1996.0"
"4.622395833333334";"2870.0";"2013.0"
"4.6875";"2836.0";"2026.0"
"4.752604166666667";"2803.0";"2042.0"
"4.817708333333334";"2772.0";"2055.0"
"4.8828125";"2745.0";"2074.0"
"4.947916666666667";"2711.0";"2084.0"
"5.013020833333334";"2680.0";"2097.0"
"5.078125";"2648.0";"2112.0"
"5.143229166666667";"2614.0";"2125.0"
"5.208333333333334";"2581.0";"2138.0"
"5.2734375";"2546.0";"2155.0"
"5.338541666666667";"2513.0";"2158.0"
"5.403645833333334";"2480.0";"2187.0"
"5.46875";"2444.0";"2184.0"
"5.533854166666667";"2407.0";"2208.0"
"5.598958333333334";"2375.0";"2218.0"
"5.6640625";"2347.0";"2233.0"
"5.729166666666667";"2312.0";"2246.0"
"5.794270833333334";"2277.0";"2259.0"
"5.859375";"2241.0";"2270.0"
"5.924479166666667";"2205.0";"2284.0"
"5.989583333333334";"2173.0";"2282.0"
"6.0546875";"2142.0";"2295.0"
"6.119791666666667";"2115.0";"2325.0"
"6.184895833333334";"2094.0";"2309.0"
"6.25";"2072.0";"2323.0"
"6.315104166666667";"2050.0";"2332.0"
"6.380208333333334";"2031.0";"2340.0"
"6.445312500000001";"2009.0";"2348.0"
"6.510416666666667";"1986.0";"2357.0"
"6.575520833333334";"1962.0";"2368.0"
